,Time,Voltage
265,265.0,1.002108482797887
266,266.0,0.996737894361045
267,267.0,0.9962824456843719
268,268.0,1.0007317055316545
269,269.0,1.005205631221373
270,270.0,1.00857390092434
271,271.0,1.007610298383635
272,272.0,1.002091031876544
273,273.0,0.9964035194556982
274,274.0,0.9957438399603784
275,275.0,0.9999244329358433
276,276.0,1.004305623338631
277,277.0,1.0078068773503686
278,278.0,1.0067305786077174
279,279.0,1.0012975558752542
280,280.0,0.9957989827699802
281,281.0,0.9953095628358554
282,282.0,0.9996136336856677
283,283.0,1.004090543507506
284,284.0,1.0076051614980344
285,285.0,1.007163647803862
286,286.0,1.002314231941134
287,287.0,0.9969971162873681
288,288.0,0.9966677888672056
289,289.0,1.000725484219623
290,290.0,1.0048429495720141
291,291.0,1.0080987214723365
292,292.0,1.0070121547505
293,293.0,1.0014104524686616
294,294.0,0.9958135673686103
295,295.0,0.9952628539764821
296,296.0,0.9995232677139889
297,297.0,1.0039318593350752
298,298.0,1.0073859250388992
299,299.0,1.0065352064028665
300,300.0,1.0012815270240905
301,301.0,0.99592282645673
302,302.0,0.9956617411450435
303,303.0,1.0000832800460684
304,304.0,1.0046348700799022
305,305.0,1.0082108189378063
306,306.0,1.007610514475776
307,307.0,1.0024901136617306
308,308.0,0.9969639665003923
309,309.0,0.9964670991939838
310,310.0,1.000511774491119
311,311.0,1.0048004831340691
312,312.0,1.0081048789465126
313,313.0,1.0070130262856185
314,314.0,1.0015605336040854
315,315.0,0.9961222312657425
316,316.0,0.9956624458846172
317,317.0,0.9999622751384982
318,318.0,1.004515787196687
319,319.0,1.0079815283643716
320,320.0,1.0072044969722749
321,321.0,1.0019234159891623
322,322.0,0.9967265348473077
323,323.0,0.9964323079700158
324,324.0,1.0007795733162506
325,325.0,1.0051382522959076
326,326.0,1.0084298168546821
327,327.0,1.007592691816856
328,328.0,1.0023592481299965
329,329.0,0.9968799177856369
330,330.0,0.9962609580260289
331,331.0,1.000454431443637
332,332.0,1.004754063045526
333,333.0,1.0082169874407338
334,334.0,1.007183059660098
335,335.0,1.001725879996847
336,336.0,0.9962849255324714
337,337.0,0.9958859273428543
338,338.0,1.000331233826266
339,339.0,1.0048216870210696
340,340.0,1.0083592120217488
341,341.0,1.0076518131653656
342,342.0,1.0025114055181386
343,343.0,0.9973548788316777
344,344.0,0.9972054504394041
345,345.0,1.0013592572486072
346,346.0,1.0055415204194535
347,347.0,1.008834270786854
348,348.0,1.0078357001771323
349,349.0,1.0025133025558026
350,350.0,0.9971220617082761
351,351.0,0.996640194780117
352,352.0,1.0008347489333898
353,353.0,1.0051291574871075
354,354.0,1.0085852359974816
355,355.0,1.0075189367312618
356,356.0,1.0020268939863535
357,357.0,0.9966550960995034
358,358.0,0.9962900936636464
359,359.0,1.0005970447699406
360,360.0,1.004980446829813
361,361.0,1.0083920861555624
362,362.0,1.0076024647526483
363,363.0,1.0024783134937731
364,364.0,0.9972915603075104
365,365.0,0.9970546330411795
366,366.0,1.0012248610721772
367,367.0,1.0055344452318518
368,368.0,1.0088024345803572
369,369.0,1.0078385794327913
370,370.0,1.0023959475549156
371,371.0,0.9967925179661934
372,372.0,0.9962805344672059
373,373.0,1.000485596420209
374,374.0,1.0049102826583123
375,375.0,1.0083876862559553
376,376.0,1.0073317781390723
377,377.0,1.0019421834977227
378,378.0,0.9966315530943138
379,379.0,0.9962112342212561
380,380.0,1.0005028480305582
381,381.0,1.004984096088031
382,382.0,1.008315349173034
383,383.0,1.0078905449928657
384,384.0,1.0028570117634021
385,385.0,0.9976230501246225
386,386.0,0.9972755148981522
387,387.0,1.0014224441523598
388,388.0,1.0057197767275463
389,389.0,1.008904789703663
390,390.0,1.0078480454268215
391,391.0,1.002504776456825
392,392.0,0.9969796978344803
393,393.0,0.9964748021597034
394,394.0,1.000744139967627
395,395.0,1.0050722296812449
396,396.0,1.0083992977421221
397,397.0,1.0071369522680236
398,398.0,1.0017046283683229
399,399.0,0.9965484058579811
400,400.0,0.9963619000186491
401,401.0,1.0008148528392373
402,402.0,1.0053844272875152
403,403.0,1.0087952374572449
404,404.0,1.0079175727628298
405,405.0,1.002642905057631
406,406.0,0.9976142376049792
407,407.0,0.9976233947974257
408,408.0,1.001631411835964
409,409.0,1.0058815956927762
410,410.0,1.0089272984386841
411,411.0,1.0077732087494773
412,412.0,1.0024320504486304
413,413.0,0.9970374583682557
414,414.0,0.9965398568775142
415,415.0,1.0007320034910165
416,416.0,1.0049714546057695
417,417.0,1.0083246522296156
418,418.0,1.007357697861727
419,419.0,1.0020490176816683
420,420.0,0.9969017741654039
421,421.0,0.9966159519704653
422,422.0,1.0009637019626072
423,423.0,1.0053382935011674
424,424.0,1.0087896161392684
425,425.0,1.0081708439300037
426,426.0,1.0029856843278027
427,427.0,0.9975917874312483
428,428.0,0.9971261818338669
429,429.0,1.0010328751850024
430,430.0,1.0053262201894118
431,431.0,1.0086896632978608
432,432.0,1.0077541206742393
433,433.0,1.0023710147547398
434,434.0,0.997007919657376
435,435.0,0.9966212883995423
436,436.0,1.0008670646496776
437,437.0,1.005188603822898
438,438.0,1.0085537530540951
439,439.0,1.007559802853839
440,440.0,1.0021979261954532
441,441.0,0.9968936002275393
442,442.0,0.9966744906015601
443,443.0,1.001017722482744
444,444.0,1.0053976026649059
445,445.0,1.0087011472232064
446,446.0,1.0078974986160916
447,447.0,1.0027029298095147
448,448.0,0.9974315555102125
449,449.0,0.9969449358176057
450,450.0,1.0010911034770786
451,451.0,1.0054423695245716
452,452.0,1.0088605285257606
453,453.0,1.0078590992811478
454,454.0,1.0025929898941017
455,455.0,0.9971872797106874
456,456.0,0.9967470839191196
457,457.0,1.000896730410054
458,458.0,1.0051590945225894
459,459.0,1.0085075135051536
460,460.0,1.0074987974042668
461,461.0,1.0022632424732476
462,462.0,0.9970462134089129
463,463.0,0.9968921461522429
464,464.0,1.0010851093916104
465,465.0,1.0053521806957517
466,466.0,1.0086518826662592
467,467.0,1.0076962003112053
468,468.0,1.0024534153971218
469,469.0,0.9972534535441276
470,470.0,0.9969812625158403
471,471.0,1.001139896685463
472,472.0,1.0054566030258627
473,473.0,1.008860360701859
474,474.0,1.0079038959854159
475,475.0,1.0025750238612654
476,476.0,0.9972018493804274
477,477.0,0.9968021341386502
478,478.0,1.0010353466788435
479,479.0,1.0054183006348563
480,480.0,1.008761452455647
481,481.0,1.0077951625229384
482,482.0,1.0026018219964827
483,483.0,0.9973622213806318
484,484.0,0.9969864436127693
485,485.0,1.001170577072319
486,486.0,1.0055292456527845
487,487.0,1.0089211811223542
488,488.0,1.007811917771021
489,489.0,1.0022417675389939
490,490.0,0.9968219139253812
491,491.0,0.9963776407879517
492,492.0,1.0007077049996387
493,493.0,1.0051045064745068
494,494.0,1.0085860790385384
495,495.0,1.0075635095056805
496,496.0,1.0020801077761732
497,497.0,0.9967360524300548
498,498.0,0.9964075655393712
499,499.0,1.0007627227283176
500,500.0,1.0052457478753185
501,501.0,1.0087269994323296
502,502.0,1.0079230699106867
503,503.0,1.002791419053809
504,504.0,0.9976250496350987
505,505.0,0.9972122699066494
506,506.0,1.0013669321443865
507,507.0,1.005704347361155
508,508.0,1.0090965733578499
509,509.0,1.0080475274032146
510,510.0,1.0025410460982787
511,511.0,0.9972541889419332
512,512.0,0.9968697640202709
513,513.0,1.0010430593298247
514,514.0,1.005383439193538
515,515.0,1.008814853788152
516,516.0,1.0077692221780836
517,517.0,1.0022345117714437
518,518.0,0.9967845223972883
519,519.0,0.9962969239289999
520,520.0,1.0006522222110987
521,521.0,1.0051479427856493
522,522.0,1.0086330614131056
523,523.0,1.007616761408921
524,524.0,1.002329827428213
525,525.0,0.997115280492021
526,526.0,0.9968684707470655
527,527.0,1.001138726403882
528,528.0,1.0055047688728906
529,529.0,1.008821712137984
530,530.0,1.0080107474898583
531,531.0,1.0026831151861912
532,532.0,0.9973957528027618
533,533.0,0.9971412984226847
534,534.0,1.0013592754723597
535,535.0,1.0056873893584914
536,536.0,1.008986482116828
537,537.0,1.0078879933215672
538,538.0,1.0023943640967796
539,539.0,0.9971132437400895
540,540.0,0.9965371713518375
541,541.0,1.0007436860834702
542,542.0,1.0051818320617405
543,543.0,1.0086429824694256
544,544.0,1.0078128455826485
545,545.0,1.0025810153457453
546,546.0,0.997309231733842
547,547.0,0.9969616281115277
548,548.0,1.0011404750558819
549,549.0,1.0055113088857583
550,550.0,1.008791467553926
551,551.0,1.007876547129334
552,552.0,1.0026594363975048
553,553.0,0.9973021956418776
554,554.0,0.9968400710719127
555,555.0,1.0010917221700075
556,556.0,1.0055090035283634
557,557.0,1.0088748869770927
558,558.0,1.0077873192987463
559,559.0,1.0024074637612006
560,560.0,0.9969991858669403
561,561.0,0.9966319206633787
562,562.0,1.0010362054506954
563,563.0,1.0055074241676119
564,564.0,1.008908758802351
565,565.0,1.0076737318331273
566,566.0,1.0020318814389466
567,567.0,0.9967877065176306
568,568.0,0.9965202400137316
569,569.0,1.0008996555320664
570,570.0,1.0052725877516737
571,571.0,1.0088250305467683
572,572.0,1.0079275945028194
573,573.0,1.0027055746203362
574,574.0,0.9974909016057479
575,575.0,0.9970890412288279
576,576.0,1.0013166620598075
577,577.0,1.005653134183727
578,578.0,1.0090419457843027
579,579.0,1.0081110580049286
580,580.0,1.0029141055478912
581,581.0,0.9975880882914605
582,582.0,0.997214598970118
583,583.0,1.0013982734404083
584,584.0,1.0057311433960474
585,585.0,1.009078674652603
586,586.0,1.0080147957140095
587,587.0,1.0026412380785623
588,588.0,0.9972573727218775
589,589.0,0.9968610947846036
590,590.0,1.0012180338891254
591,591.0,1.0056072026390546
592,592.0,1.0090815131160276
593,593.0,1.0079592995556352
594,594.0,1.002539682694881
595,595.0,0.9972461283360486
596,596.0,0.9970219000780156
597,597.0,1.001357116697438
598,598.0,1.0057912106810756
599,599.0,1.0092619787457344
