,Time,Voltage
216,216.0,1.0059033169185831
217,217.0,0.9994113249772008
218,218.0,0.9957940431497306
219,219.0,0.9977456660702861
220,220.0,1.0027052423369684
221,221.0,1.0073897025138514
222,222.0,1.0100672689084562
223,223.0,1.0071108981883967
224,224.0,0.999970844178947
225,225.0,0.9942426157583294
226,226.0,0.9945482027183954
227,227.0,0.9998801462805669
228,228.0,1.0052656730356617
229,229.0,1.0091471922545678
230,230.0,1.0072292927590785
231,231.0,1.0004497214618369
232,232.0,0.994448434471919
233,233.0,0.9942892707196076
234,234.0,0.9996456165005007
235,235.0,1.0050614353826937
236,236.0,1.0091971918300353
237,237.0,1.007956285000373
238,238.0,1.001659447619519
239,239.0,0.9958133346883173
240,240.0,0.9955445208272073
241,241.0,1.000600512307538
242,242.0,1.0057627110690255
243,243.0,1.0096616475274875
244,244.0,1.008051577760729
245,245.0,1.001498270278776
246,246.0,0.9953071289651406
247,247.0,0.9948176804878518
248,248.0,0.9998158668498618
249,249.0,1.004984140674642
250,250.0,1.0089878841040496
251,251.0,1.0073633613702844
252,252.0,1.000829321368793
253,253.0,0.9947189604718659
254,254.0,0.9943625668102108
255,255.0,0.99940226810877
256,256.0,1.0047701685792858
257,257.0,1.0088791953100662
258,258.0,1.0074740624599823
259,259.0,1.0011109098152067
260,260.0,0.9950896406625904
261,261.0,0.9947228504737319
262,262.0,0.9997075124181743
263,263.0,1.0049004207193695
264,264.0,1.0088872511081255
265,265.0,1.0074696415222932
266,266.0,1.001077543178221
267,267.0,0.994839571837967
268,268.0,0.9946148482157092
269,269.0,0.9997968656530966
270,270.0,1.0049944705578442
271,271.0,1.008922541788718
272,272.0,1.0072523569005387
273,273.0,1.0006796159997198
274,274.0,0.9945358175260803
275,275.0,0.9942007395139827
276,276.0,0.9993705571532088
277,277.0,1.0047582935598336
278,278.0,1.0086647516241083
279,279.0,1.007246272430843
280,280.0,1.000881070129855
281,281.0,0.9947643366739872
282,282.0,0.9943791608129381
283,283.0,0.999409789982384
284,284.0,1.004594158496251
285,285.0,1.0084338000231368
286,286.0,1.0070331506857728
287,287.0,1.0007115079299167
288,288.0,0.9946409380271605
289,289.0,0.9942095711152423
290,290.0,0.9991759446828853
291,291.0,1.0043780028674127
292,292.0,1.0083318934083363
293,293.0,1.0068266134382329
294,294.0,1.0004723623328917
295,295.0,0.9943951293123764
296,296.0,0.9940816313867135
297,297.0,0.999199099239772
298,298.0,1.004487290037837
299,299.0,1.0084704785013063
300,300.0,1.0071672503795233
301,301.0,1.0008840591716623
302,302.0,0.9949194488464491
303,303.0,0.9946874749968693
304,304.0,0.9998086981486116
305,305.0,1.0050682393931643
306,306.0,1.0089126390927707
307,307.0,1.0073189689383109
308,308.0,1.0008316177267955
309,309.0,0.9948922050678531
310,310.0,0.9946400390457775
311,311.0,0.9997805030800788
312,312.0,1.004984457747662
313,313.0,1.0089345946414208
314,314.0,1.0074800636262418
315,315.0,1.0011047531001864
316,316.0,0.9950677521890645
317,317.0,0.9947533695877613
318,318.0,0.9999385731835961
319,319.0,1.0051423099386008
320,320.0,1.0091005944789975
321,321.0,1.0077194607213278
322,322.0,1.0014137402149508
323,323.0,0.995352527166485
324,324.0,0.9952130809105129
325,325.0,1.0002073182886215
326,326.0,1.0052296364616595
327,327.0,1.0090289512947663
328,328.0,1.0074979523855039
329,329.0,1.001101959608808
330,330.0,0.9949366489377549
331,331.0,0.9946406499727151
332,332.0,0.9997187419369735
333,333.0,1.0050423559146504
334,334.0,1.0090042639610162
335,335.0,1.0076046647867394
336,336.0,1.001250287845817
337,337.0,0.995302100950927
338,338.0,0.9952157665838279
339,339.0,1.000293395647989
340,340.0,1.0055161776995143
341,341.0,1.0093475181307112
342,342.0,1.008061676526462
343,343.0,1.0019603158581407
344,344.0,0.996114460819918
345,345.0,0.9958236963005386
346,346.0,1.000651524153317
347,347.0,1.0056932816443906
348,348.0,1.0094083457822558
349,349.0,1.0078534575417282
350,350.0,1.0014628125446878
351,351.0,0.9953479702763511
352,352.0,0.995036891610225
353,353.0,1.0000809633053303
354,354.0,1.0053731649517939
355,355.0,1.00931390183373
356,356.0,1.0078325862891617
357,357.0,1.001469023930264
358,358.0,0.995515740818871
359,359.0,0.9952701786909904
360,360.0,1.000274627299563
361,361.0,1.0054068540544228
362,362.0,1.0091975990758517
363,363.0,1.007924136251186
364,364.0,1.0018551360897803
365,365.0,0.9959406279740751
366,366.0,0.9955945583413546
367,367.0,1.0005627873339378
368,368.0,1.005593506193053
369,369.0,1.0093902506308752
370,370.0,1.0077400490700583
371,371.0,1.001219292485358
372,372.0,0.9950642432309986
373,373.0,0.994644375220985
374,374.0,0.9998024190481175
375,375.0,1.0051073431263495
376,376.0,1.0090871577724148
377,377.0,1.0076969183173412
378,378.0,1.0014193697437674
379,379.0,0.9953850833582566
380,380.0,0.9950417646822307
381,381.0,1.0001639134445044
382,382.0,1.0052394360274812
383,383.0,1.009379268535492
384,384.0,1.0082327883698539
385,385.0,1.0021681308923414
386,386.0,0.9961789664631263
387,387.0,0.9958672702361293
388,388.0,1.0008222098678314
389,389.0,1.0057724108857036
390,390.0,1.0095353100623916
391,391.0,1.0079981723079283
392,392.0,1.0015422287078328
393,393.0,0.9954322271076332
394,394.0,0.9950892965823759
395,395.0,1.0001355155956353
396,396.0,1.005252210923946
397,397.0,1.0089960699339293
398,398.0,1.0076078147156364
399,399.0,1.0013912996338892
400,400.0,0.995541034070628
401,401.0,0.9954505504063942
402,402.0,1.0006366045644068
403,403.0,1.00575233393185
404,404.0,1.0095394292701887
405,405.0,1.0081704199789714
406,406.0,1.0019570794193262
407,407.0,0.9962905559821564
408,408.0,0.9960755199102879
409,409.0,1.0010196838060117
410,410.0,1.0058941717109195
411,411.0,1.0095298715753116
412,412.0,1.0079508363351517
413,413.0,1.0015933839071747
414,414.0,0.9954994259451149
415,415.0,0.9951556789123579
416,416.0,1.0001033262802468
417,417.0,1.0052326735646762
418,418.0,1.0091686305465584
419,419.0,1.007839777313194
420,420.0,1.0015887056791701
421,421.0,0.9956514911185836
422,422.0,0.9955439756114653
423,423.0,1.0005430432528586
424,424.0,1.0057004399739764
425,425.0,1.009642265533934
426,426.0,1.0082799549088963
427,427.0,1.0019910117962167
428,428.0,0.9960253510069097
429,429.0,0.9956087926880951
430,430.0,1.0005767961651293
431,431.0,1.0056743526839338
432,432.0,1.0094829510044065
433,433.0,1.007912337743471
434,434.0,1.0015989399943237
435,435.0,0.9956457217132322
436,436.0,0.9953706133200272
437,437.0,1.0003694222257558
438,438.0,1.0054806258925368
439,439.0,1.0093599399979296
440,440.0,1.007909880347677
441,441.0,1.0014973149294133
442,442.0,0.9956053336694692
443,443.0,0.995442248629454
444,444.0,1.000483287836762
445,445.0,1.0055333777132578
446,446.0,1.0094677608758988
447,447.0,1.0081346087890677
448,448.0,1.0018546303511955
449,449.0,0.9957776265309417
450,450.0,0.9955036229474653
451,451.0,1.0005436831485386
452,452.0,1.0057288237059079
453,453.0,1.009549925766472
454,454.0,1.0081487460495597
455,455.0,1.0017544395180076
456,456.0,0.9957327658152755
457,457.0,0.9953761134271841
458,458.0,1.0003099573014909
459,459.0,1.0053999056169591
460,460.0,1.0091841669515225
461,461.0,1.0078482590047393
462,462.0,1.0016002224026477
463,463.0,0.9957927592494995
464,464.0,0.9954925039441064
465,465.0,1.0004227569869857
466,466.0,1.0054680782166656
467,467.0,1.0092774274541012
468,468.0,1.0079568324802506
469,469.0,1.0017212548371026
470,470.0,0.9958660958418081
471,471.0,0.9956684773555561
472,472.0,1.0006507103877122
473,473.0,1.005796632094006
474,474.0,1.0096100997870912
475,475.0,1.0081427484358467
476,476.0,1.001783576780298
477,477.0,0.9958436429923542
478,478.0,0.9956420006956237
479,479.0,1.000675618786823
480,480.0,1.005735201851854
481,481.0,1.0095496263083859
482,482.0,1.0082054793407738
483,483.0,1.0019350453189033
484,484.0,0.9959328540607635
485,485.0,0.995600901539841
486,486.0,1.0006260345771707
487,487.0,1.0057672658234853
488,488.0,1.0096282821448292
489,489.0,1.0079519904649703
490,490.0,1.001422709440195
491,491.0,0.9953349838850648
492,492.0,0.9950870392222149
493,493.0,1.0001607534269872
494,494.0,1.0053961662041833
495,495.0,1.0093592427894806
496,496.0,1.0077694352327693
497,497.0,1.0013293847567428
498,498.0,0.9953985867063959
499,499.0,0.9951799328242628
500,500.0,1.0003282745565696
501,501.0,1.0055519235757242
502,502.0,1.0094716684259875
503,503.0,1.0081996946198772
504,504.0,1.0020830423329532
505,505.0,0.9961157400554981
506,506.0,0.9958432940951336
507,507.0,1.0008642791037694
508,508.0,1.006028178173362
509,509.0,1.0098857162016737
510,510.0,1.008258937555684
511,511.0,1.0019014220332825
512,512.0,0.9958947530813208
513,513.0,0.9955380177122423
514,514.0,1.000550152984514
515,515.0,1.0057228325824419
516,516.0,1.0096994305264462
517,517.0,1.008058230411587
518,518.0,1.0015306671458166
519,519.0,0.9953858890022758
520,520.0,0.9950409309008437
521,521.0,1.0001909514953855
522,522.0,1.0054174867141763
523,523.0,1.009256451143907
524,524.0,1.0078121381461818
525,525.0,1.0015063575919314
526,526.0,0.9955902518896871
527,527.0,0.9953158707931555
528,528.0,1.0003938750435
529,529.0,1.0055184361334992
530,530.0,1.009519637502298
531,531.0,1.0081072080068707
532,532.0,1.0018411375905327
533,533.0,0.9960303631636122
534,534.0,0.9958549179441858
535,535.0,1.000873237435549
536,536.0,1.0059476082902794
537,537.0,1.0097438021058154
538,538.0,1.0081409318443977
539,539.0,1.0018258198192744
540,540.0,0.9956359899459737
541,541.0,0.9952927343675553
542,542.0,1.0003729537056316
543,543.0,1.005549577113684
544,544.0,1.0095188353841376
545,545.0,1.0081042671015252
546,546.0,1.0017534496431904
547,547.0,0.9957721786218776
548,548.0,0.9954288476719989
549,549.0,1.0004825642515365
550,550.0,1.0055337084300435
551,551.0,1.0093871069048581
552,552.0,1.0080159459835283
553,553.0,1.0017175964815892
554,554.0,0.9957002182865924
555,555.0,0.9954845892852119
556,556.0,1.000613684397263
557,557.0,1.0057597288642208
558,558.0,1.0096952950321203
559,559.0,1.0083034894225624
560,560.0,1.0018683133088195
561,561.0,0.9958434941568809
562,562.0,0.995607220802301
563,563.0,1.0007113315477336
564,564.0,1.0058158882262085
565,565.0,1.0096491143139832
566,566.0,1.0079036844034692
567,567.0,1.0014453289650809
568,568.0,0.9954556742320575
569,569.0,0.995147162893743
570,570.0,1.0001761238837759
571,571.0,1.0054718349831957
572,572.0,1.0094664818986288
573,573.0,1.008075403121981
574,574.0,1.0017916812034315
575,575.0,0.9958356504603749
576,576.0,0.9955759877416028
577,577.0,1.000631959394555
578,578.0,1.0058211974309887
579,579.0,1.0097604175929085
580,580.0,1.0084911328501578
581,581.0,1.0021961831197963
582,582.0,0.9963329822140355
583,583.0,0.996122923944663
584,584.0,1.0011138696876694
585,585.0,1.00618940973986
586,586.0,1.010053785492402
587,587.0,1.0085291520901944
588,588.0,1.0020593939926177
589,589.0,0.9960132770998764
590,590.0,0.9957447331667045
591,591.0,1.0007785537293896
592,592.0,1.0059774050328842
593,593.0,1.009846441947803
594,594.0,1.0083253743805858
595,595.0,1.001843169097557
596,596.0,0.995937446608241
597,597.0,0.9957101721814038
598,598.0,1.0008169373546167
599,599.0,1.0060566077887958
