Reactive,Active,Time
835.6425476074219,-343.45401763916016,170
768.6226501464844,-356.17286682128906,171
704.4606170654297,-364.8427734375,172
688.7097015380859,-371.76361083984375,173
735.8988189697266,-360.8572082519531,174
803.2272033691406,-345.92417907714844,175
853.2674560546875,-326.28096771240234,176
833.6934814453125,-334.23980712890625,177
763.3335571289062,-348.93072509765625,178
699.0754852294922,-356.94309997558594,179
679.2566986083984,-372.38175201416016,180
733.6929473876953,-349.5883483886719,181
802.3298950195312,-337.1693801879883,182
848.9407653808594,-326.1515808105469,183
826.8196105957031,-339.3457489013672,184
762.7396545410156,-345.5303649902344,185
701.2634582519531,-355.35658264160156,186
687.8157806396484,-360.22647857666016,187
734.408935546875,-349.54593658447266,188
794.3293762207031,-347.4686965942383,189
838.154296875,-337.79564666748047,190
831.11572265625,-332.5788116455078,191
770.2092590332031,-350.87677001953125,192
704.4631805419922,-373.87891387939453,193
698.3860015869141,-364.57230377197266,194
739.3049011230469,-368.7856979370117,195
812.1172485351562,-340.4594421386719,196
846.2462768554688,-349.57122802734375,197
834.6145935058594,-343.0723114013672,198
769.5301208496094,-360.6610794067383,199
709.8895111083984,-373.9067687988281,200
699.6572113037109,-381.10089111328125,201
752.4227142333984,-363.9708480834961,202
817.2371520996094,-351.4149398803711,203
857.1026916503906,-339.7953186035156,204
830.7658996582031,-351.8850631713867,205
771.7099914550781,-348.50816345214844,206
703.3393249511719,-377.53585052490234,207
690.5161285400391,-387.04884338378906,208
739.1611175537109,-379.5295944213867,209
817.5899963378906,-347.9787139892578,210
866.5540466308594,-337.87298583984375,211
843.2104797363281,-356.65816497802734,212
780.5018920898438,-356.6195526123047,213
708.9675750732422,-383.0719757080078,214
697.0077209472656,-379.90699768066406,215
737.1104278564453,-383.1803283691406,216
809.038330078125,-361.27027130126953,217
860.1394958496094,-353.04361724853516,218
862.2529907226562,-340.5325469970703,219
799.6106872558594,-353.3868942260742,220
720.1527557373047,-379.87300872802734,221
682.4598083496094,-393.74977111816406,222
714.9728851318359,-389.9081726074219,223
794.4801635742188,-359.8201446533203,224
862.5056762695312,-339.8546905517578,225
868.11181640625,-345.76121520996094,226
813.0258178710938,-350.52779388427734,227
732.5017547607422,-372.8474578857422,228
684.2555694580078,-386.9512023925781,229
703.5308074951172,-385.3095703125,230
773.7833862304688,-365.92586517333984,231
846.826171875,-339.73958587646484,232
863.2822265625,-347.45267486572266,233
818.7705688476562,-356.5370635986328,234
746.7702941894531,-370.10945892333984,235
693.4107513427734,-389.57460021972656,236
700.3983306884766,-398.2112274169922,237
765.3648834228516,-381.07408905029297,238
844.8623657226562,-346.03074645996094,239
872.3917236328125,-351.6932144165039,240
841.026123046875,-351.6877899169922,241
764.8320922851562,-369.73885345458984,242
704.2803039550781,-382.0170593261719,243
694.52490234375,-395.4844207763672,244
749.4064178466797,-382.35113525390625,245
820.3648681640625,-364.1682815551758,246
871.7813415527344,-343.9184875488281,247
852.3000183105469,-353.67285919189453,248
781.5994262695312,-371.23372650146484,249
714.4943389892578,-386.05787658691406,250
695.9602203369141,-396.3410339355469,251
746.0478057861328,-377.74562072753906,252
815.0054626464844,-360.43604278564453,253
859.7032470703125,-354.3680419921875,254
850.6379699707031,-350.9253845214844,255
783.0777282714844,-374.63580322265625,256
720.4930114746094,-385.9730987548828,257
701.3083648681641,-398.34754943847656,258
748.5658721923828,-382.3149948120117,259
814.789306640625,-367.0901184082031,260
861.388916015625,-356.0096740722656,261
849.3367309570312,-360.45719146728516,262
790.3036193847656,-367.89978790283203,263
727.3987426757812,-378.65318298339844,264
706.4445648193359,-381.43931579589844,265
736.2215423583984,-384.3924865722656,266
800.6412048339844,-364.3898620605469,267
850.5654602050781,-353.6165542602539,268
845.0416259765625,-364.9453125,269
796.7029724121094,-368.0435028076172,270
731.8149719238281,-390.58099365234375,271
720.3751373291016,-370.71131896972656,272
740.1884307861328,-386.0262908935547,273
801.9610290527344,-360.27074432373047,274
844.2362365722656,-353.61055755615234,275
843.3921203613281,-347.85081481933594,276
786.506103515625,-366.5935592651367,277
728.1556549072266,-372.6962127685547,278
708.0457763671875,-368.19857025146484,279
728.6981964111328,-378.54467010498047,280
786.0709533691406,-363.8678741455078,281
836.9023132324219,-350.4965057373047,282
840.0884399414062,-354.38646697998047,283
798.6996459960938,-353.9669494628906,284
740.1074523925781,-361.09774017333984,285
703.8950958251953,-369.4368896484375,286
719.3198547363281,-364.9709701538086,287
771.2312622070312,-353.9753723144531,288
824.326171875,-337.97039794921875,289
833.2565002441406,-338.75880432128906,290
793.4051513671875,-344.6678237915039,291
736.622314453125,-350.7304000854492,292
698.0860290527344,-361.0034637451172,293
713.5318908691406,-351.5909957885742,294
759.6444396972656,-350.9703140258789,295
814.576171875,-333.8797302246094,296
831.2457275390625,-328.88184356689453,297
793.2409057617188,-337.9705581665039,298
732.6176605224609,-347.12149810791016,299
697.2543640136719,-340.5546112060547,300
694.3687133789062,-359.7845764160156,301
747.060791015625,-343.16768646240234,302
806.2716979980469,-327.98645782470703,303
832.6549072265625,-318.1336212158203,304
800.5036926269531,-321.8485107421875,305
735.0414276123047,-334.52467346191406,306
686.0516510009766,-337.30240631103516,307
686.0341644287109,-331.49501037597656,308
728.4267883300781,-328.1399688720703,309
784.4913940429688,-318.3749542236328,310
815.3368835449219,-310.73309326171875,311
789.6522216796875,-322.20982360839844,312
741.7382354736328,-317.40843200683594,313
692.2641448974609,-331.4499206542969,314
684.380126953125,-332.9345169067383,315
717.2356567382812,-336.61427307128906,316
779.9916687011719,-313.8842010498047,317
815.6182250976562,-309.28731536865234,318
801.3895568847656,-307.8870162963867,319
741.9245910644531,-323.13072967529297,320
691.8944549560547,-325.0289611816406,321
674.9858093261719,-336.33858489990234,322
713.7867279052734,-326.43509674072266,323
776.0818176269531,-308.49481201171875,324
814.2362365722656,-303.8771667480469,325
795.5417175292969,-314.1723403930664,326
743.1066741943359,-316.44861602783203,327
689.7089080810547,-328.1740951538086,328
679.2193450927734,-328.4382019042969,329
716.5874633789062,-323.1551513671875,330
771.532470703125,-317.45157623291016,331
812.7451171875,-302.81520080566406,332
793.6180114746094,-318.88478088378906,333
742.3004608154297,-325.90301513671875,334
696.4878387451172,-327.71974182128906,335
687.4817962646484,-328.9492492675781,336
719.02001953125,-331.5131378173828,337
770.5984497070312,-325.4428939819336,338
810.4946594238281,-312.27342224121094,339
796.19384765625,-325.9893493652344,340
747.1761932373047,-338.35416412353516,341
711.106201171875,-329.07630157470703,342
697.8248748779297,-344.8890609741211,343
732.6525421142578,-338.0562515258789,344
783.5468444824219,-329.30074310302734,345
820.1414794921875,-316.73089599609375,346
799.3937072753906,-332.45530700683594,347
748.8704223632812,-340.44564056396484,348
701.3883819580078,-354.11082458496094,349
704.7633819580078,-344.8662872314453,350
750.5193786621094,-332.4352111816406,351
798.6202697753906,-330.8030319213867,352
817.313232421875,-332.26698303222656,353
792.6929626464844,-336.48175048828125,354
741.8533172607422,-350.3551712036133,355
711.7425384521484,-350.33082580566406,356
714.6510772705078,-362.2268600463867,357
762.3791198730469,-349.4308776855469,358
816.1803588867188,-334.6247863769531,359
829.6841125488281,-341.1188735961914,360
803.5603637695312,-332.63916778564453,361
740.9122467041016,-354.07152557373047,362
705.5992126464844,-351.06646728515625,363
708.5817260742188,-359.1834411621094,364
754.3376770019531,-356.5806198120117,365
816.8398132324219,-332.6637954711914,366
832.265625,-348.08258056640625,367
803.9407653808594,-353.3228759765625,368
753.4968566894531,-356.1694793701172,369
714.6929626464844,-367.81805419921875,370
720.8948822021484,-369.17269134521484,371
770.7344970703125,-354.61212158203125,372
818.6604309082031,-354.2628936767578,373
840.9786071777344,-346.7068176269531,374
812.1157836914062,-350.68961334228516,375
754.3894500732422,-362.42051696777344,376
709.8802642822266,-376.98209381103516,377
726.9537506103516,-359.1423797607422,378
775.2301025390625,-355.84375762939453,379
829.5448608398438,-339.4365234375,380
836.8274230957031,-348.42201232910156,381
798.6735534667969,-356.86724853515625,382
742.2461242675781,-370.44930267333984,383
717.588134765625,-374.1954345703125,384
742.576171875,-370.98046875,385
791.7965698242188,-371.5481185913086,386
847.440673828125,-343.6522521972656,387
849.6275024414062,-346.16725158691406,388
795.0998840332031,-366.83667755126953,389
738.2131805419922,-365.6755828857422,390
710.3203125,-375.66954803466797,391
736.7987823486328,-376.8130874633789,392
801.2315368652344,-354.2121276855469,393
857.2604370117188,-331.5418167114258,394
845.00244140625,-347.77679443359375,395
779.8928833007812,-367.24047088623047,396
718.8256988525391,-373.36942291259766,397
703.8320159912109,-379.21751403808594,398
751.0326690673828,-364.5812301635742,399
814.8696899414062,-351.0633773803711,400
859.2578430175781,-335.3448715209961,401
841.3882141113281,-337.5297088623047,402
776.9833374023438,-343.96092224121094,403
704.2347564697266,-370.2100296020508,404
695.5913543701172,-359.20626068115234,405
742.5366668701172,-348.36344146728516,406
806.0033569335938,-339.5778579711914,407
848.8602905273438,-327.67835998535156,408
828.1487731933594,-337.70890045166016,409
767.5637969970703,-343.068603515625,410
706.6116943359375,-356.3733215332031,411
698.9609985351562,-351.54984283447266,412
739.0208587646484,-352.2814407348633,413
800.4358520507812,-342.40299224853516,414
843.409423828125,-333.9412536621094,415
837.4469604492188,-325.0905075073242,416
775.5494384765625,-337.19590759277344,417
706.1822662353516,-355.72313690185547,418
686.2893218994141,-357.70440673828125,419
731.5922241210938,-340.892578125,420
803.0220336914062,-316.58374786376953,421
840.3307800292969,-316.08528900146484,422
821.9233703613281,-312.71834564208984,423
753.8719940185547,-324.9591293334961,424
681.7941284179688,-355.3520965576172,425
677.0760040283203,-349.43385314941406,426
736.8275299072266,-326.41422271728516,427
806.8059997558594,-312.3851852416992,428
845.6042175292969,-302.4422607421875,429
815.4363098144531,-309.49967193603516,430
739.6008453369141,-327.90440368652344,431
680.0391998291016,-334.12552642822266,432
683.9042358398438,-319.10977935791016,433
734.0496368408203,-314.7150421142578,434
793.7022399902344,-308.90272521972656,435
824.2666625976562,-302.3189163208008,436
791.621337890625,-318.17801666259766,437
736.47509765625,-315.97606658935547,438
686.5525817871094,-330.4794616699219,439
691.3049926757812,-328.2591247558594,440
746.4727478027344,-311.52820587158203,441
800.7529907226562,-310.4194564819336,442
818.3304748535156,-315.86888122558594,443
790.7729187011719,-310.7372360229492,444
731.6015625,-321.8338851928711,445
692.7132568359375,-320.26815032958984,446
688.1397857666016,-337.969482421875,447
739.27001953125,-324.9163284301758,448
801.7081604003906,-308.8743896484375,449
827.5164184570312,-308.9271011352539,450
796.0599975585938,-315.3896484375,451
735.34716796875,-318.5181655883789,452
684.9054107666016,-328.08094024658203,453
686.7991790771484,-325.9058532714844,454
