Attack,Stretch,Stretch_sum,Translate,Translate_sum,Voltage
-0.5,-0.5,-1.0,-0.5,-1.0,1.0644
-0.5,-0.5,-1.0,-0.5,-1.0,1.0646
-0.5,-0.5,-1.0,-0.5,-1.0,1.0648
-0.5,-0.5,-1.0,-0.5,-1.0,1.0650000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0652000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0654000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0656
-0.5,-0.5,-1.0,-0.5,-1.0,1.0658
-0.5,-0.5,-1.0,-0.5,-1.0,1.066
-0.5,-0.5,-1.0,-0.5,-1.0,1.0662
-0.5,-0.5,-1.0,-0.5,-1.0,1.0664
-0.5,-0.5,-1.0,-0.5,-1.0,1.0666
-0.5,-0.5,-1.0,-0.5,-1.0,1.0668000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0670000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0672000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0674000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0676
-0.5,-0.5,-1.0,-0.5,-1.0,1.0678
-0.5,-0.5,-1.0,-0.5,-1.0,1.068
-0.5,-0.5,-1.0,-0.5,-1.0,1.0682
-0.5,-0.5,-1.0,-0.5,-1.0,1.0684
-0.5,-0.5,-1.0,-0.5,-1.0,1.0686
-0.5,-0.5,-1.0,-0.5,-1.0,1.0688
-0.5,-0.5,-1.0,-0.5,-1.0,1.0690000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0692000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0694000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0696
-0.5,-0.5,-1.0,-0.5,-1.0,1.0698
-0.5,-0.5,-1.0,-0.5,-1.0,1.07
-0.5,-0.5,-1.0,-0.5,-1.0,1.0702
-0.5,-0.5,-1.0,-0.5,-1.0,1.0704
-0.5,-0.5,-1.0,-0.5,-1.0,1.0706
-0.5,-0.5,-1.0,-0.5,-1.0,1.0708000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0710000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0712000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0714000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0716
-0.5,-0.5,-1.0,-0.5,-1.0,1.0718
-0.5,-0.5,-1.0,-0.5,-1.0,1.072
-0.5,-0.5,-1.0,-0.5,-1.0,1.0722
-0.5,-0.5,-1.0,-0.5,-1.0,1.0724
-0.5,-0.5,-1.0,-0.5,-1.0,1.0726
-0.5,-0.5,-1.0,-0.5,-1.0,1.0728
-0.5,-0.5,-1.0,-0.5,-1.0,1.073
-0.5,-0.5,-1.0,-0.5,-1.0,1.0732000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0734000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0736
-0.5,-0.5,-1.0,-0.5,-1.0,1.0738
-0.5,-0.5,-1.0,-0.5,-1.0,1.074
-0.5,-0.5,-1.0,-0.5,-1.0,1.0742
-0.5,-0.5,-1.0,-0.5,-1.0,1.0744
-0.5,-0.5,-1.0,-0.5,-1.0,1.0746
-0.5,-0.5,-1.0,-0.5,-1.0,1.0748000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0750000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0752000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0754000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0756000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0758
-0.5,-0.5,-1.0,-0.5,-1.0,1.076
-0.5,-0.5,-1.0,-0.5,-1.0,1.0762
-0.5,-0.5,-1.0,-0.5,-1.0,1.0764
-0.5,-0.5,-1.0,-0.5,-1.0,1.0766
-0.5,-0.5,-1.0,-0.5,-1.0,1.0768
-0.5,-0.5,-1.0,-0.5,-1.0,1.077
-0.5,-0.5,-1.0,-0.5,-1.0,1.0772000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0774000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0776000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0778
-0.5,-0.5,-1.0,-0.5,-1.0,1.078
-0.5,-0.5,-1.0,-0.5,-1.0,1.0782
-0.5,-0.5,-1.0,-0.5,-1.0,1.0784
-0.5,-0.5,-1.0,-0.5,-1.0,1.0786
-0.5,-0.5,-1.0,-0.5,-1.0,1.0788000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0790000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0792000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0794000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0796000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0798
-0.5,-0.5,-1.0,-0.5,-1.0,1.08
-0.5,-0.5,-1.0,-0.5,-1.0,1.0802
-0.5,-0.5,-1.0,-0.5,-1.0,1.0804
-0.5,-0.5,-1.0,-0.5,-1.0,1.0806
-0.5,-0.5,-1.0,-0.5,-1.0,1.0808
-0.5,-0.5,-1.0,-0.5,-1.0,1.081
-0.5,-0.5,-1.0,-0.5,-1.0,1.0812000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0814000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0816000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0818
-0.5,-0.5,-1.0,-0.5,-1.0,1.082
-0.5,-0.5,-1.0,-0.5,-1.0,1.0822
-0.5,-0.5,-1.0,-0.5,-1.0,1.0824
-0.5,-0.5,-1.0,-0.5,-1.0,1.0826
-0.5,-0.5,-1.0,-0.5,-1.0,1.0828
-0.5,-0.5,-1.0,-0.5,-1.0,1.0830000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0832000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0834000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0836000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0838
-0.5,-0.5,-1.0,-0.5,-1.0,1.084
-0.5,-0.5,-1.0,-0.5,-1.0,1.0842
-0.5,-0.5,-1.0,-0.5,-1.0,1.0844
-0.5,-0.5,-1.0,-0.5,-1.0,1.0846
-0.5,-0.5,-1.0,-0.5,-1.0,1.0848
-0.5,-0.5,-1.0,-0.5,-1.0,1.085
-0.5,-0.5,-1.0,-0.5,-1.0,1.0852000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0854000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0856000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0858
-0.5,-0.5,-1.0,-0.5,-1.0,1.086
-0.5,-0.5,-1.0,-0.5,-1.0,1.0862
-0.5,-0.5,-1.0,-0.5,-1.0,1.0864
-0.5,-0.5,-1.0,-0.5,-1.0,1.0866
-0.5,-0.5,-1.0,-0.5,-1.0,1.0868
-0.5,-0.5,-1.0,-0.5,-1.0,1.0870000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0872000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0874000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0876000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0878
-0.5,-0.5,-1.0,-0.5,-1.0,1.088
-0.5,-0.5,-1.0,-0.5,-1.0,1.0882
-0.5,-0.5,-1.0,-0.5,-1.0,1.0884
-0.5,-0.5,-1.0,-0.5,-1.0,1.0886
-0.5,-0.5,-1.0,-0.5,-1.0,1.0888
-0.5,-0.5,-1.0,-0.5,-1.0,1.089
-0.5,-0.5,-1.0,-0.5,-1.0,1.0892000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0894000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0896000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0898
-0.5,-0.5,-1.0,-0.5,-1.0,1.09
-0.5,-0.5,-1.0,-0.5,-1.0,1.0902
-0.5,-0.5,-1.0,-0.5,-1.0,1.0904
-0.5,-0.5,-1.0,-0.5,-1.0,1.0906
-0.5,-0.5,-1.0,-0.5,-1.0,1.0908
-0.5,-0.5,-1.0,-0.5,-1.0,1.0910000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0912000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0914000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0916000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0918
-0.5,-0.5,-1.0,-0.5,-1.0,1.092
-0.5,-0.5,-1.0,-0.5,-1.0,1.0922
-0.5,-0.5,-1.0,-0.5,-1.0,1.0924
-0.5,-0.5,-1.0,-0.5,-1.0,1.0926
-0.5,-0.5,-1.0,-0.5,-1.0,1.0928
-0.5,-0.5,-1.0,-0.5,-1.0,1.093
-0.5,-0.5,-1.0,-0.5,-1.0,1.0932000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0934000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0936000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0938
-0.5,-0.5,-1.0,-0.5,-1.0,1.094
-0.5,-0.5,-1.0,-0.5,-1.0,1.0942
-0.5,-0.5,-1.0,-0.5,-1.0,1.0944
-0.5,-0.5,-1.0,-0.5,-1.0,1.0946
-0.5,-0.5,-1.0,-0.5,-1.0,1.0948
-0.5,-0.5,-1.0,-0.5,-1.0,1.0950000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0952000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0954000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0956000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0958
-0.5,-0.5,-1.0,-0.5,-1.0,1.096
-0.5,-0.5,-1.0,-0.5,-1.0,1.0962
-0.5,-0.5,-1.0,-0.5,-1.0,1.0964
-0.5,-0.5,-1.0,-0.5,-1.0,1.0966
-0.5,-0.5,-1.0,-0.5,-1.0,1.0968
-0.5,-0.5,-1.0,-0.5,-1.0,1.097
-0.5,-0.5,-1.0,-0.5,-1.0,1.0972000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0974000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0976000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0978
-0.5,-0.5,-1.0,-0.5,-1.0,1.098
-0.5,-0.5,-1.0,-0.5,-1.0,1.0982
-0.5,-0.5,-1.0,-0.5,-1.0,1.0984
-0.5,-0.5,-1.0,-0.5,-1.0,1.0986
-0.5,-0.5,-1.0,-0.5,-1.0,1.0988
-0.5,-0.5,-1.0,-0.5,-1.0,1.0990000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0992000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0994000000000002
-0.5,-0.5,-1.0,-0.5,-1.0,1.0996000000000001
-0.5,-0.5,-1.0,-0.5,-1.0,1.0998
-0.5,-0.5,-1.0,-0.5,-1.0,1.1
